outcome,event_month,coef,std_error,t_stat,p_value,ci_low_95,ci_high_95,baseline_month_omitted,pretrend_joint_wald_stat,pretrend_joint_p_value,mean_pre_event_coef,mean_post_event_coef,cumulative_post_coef_0_6,cumulative_post_coef_0_12
issue_burden_index,-2,-1.6849430847234794,0.3311353433979378,-5.088381890720194,6.427334200420631e-07,-2.3339683577834376,-1.0359178116635213,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,0,0.9963375340219068,0.45168096915890776,2.2058435091414736,0.028163159952724337,0.1110428344704476,1.8816322335733662,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,1,1.5461294793633713,0.5274659876392203,2.9312401474138334,0.003639282206264083,0.5122961435904996,2.579962815136243,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,2,0.6559492113630214,0.2758346848585738,2.378051954196189,0.018039092040790683,0.11531322904021679,1.196585193685826,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,3,0.3433294926581906,0.5252025810838606,0.6537086926527693,0.5138070048002787,-0.6860675662661762,1.3727265515825575,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,4,-0.11231101953726745,0.7082252193447188,-0.1585809379129178,0.8741071858940952,-1.5004324494529162,1.2758104103783814,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,5,0.7459656473930325,0.18564629451922415,4.018209193589834,7.443580600852151e-05,0.3820989101353532,1.1098323846507119,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,6,1.0495047763078755,0.5232615150833374,2.0056983860942377,0.04579827606800135,0.023912206744534314,2.0750973458712165,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,7,0.9468233248832716,0.42226008792200526,2.242275204229478,0.025683930213678874,0.11919355255614128,1.7744530972104018,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
issue_burden_index,8,0.0237557875299796,0.6182057768493621,0.038426990525790836,0.9693731451655103,-1.18792753509477,1.2354391101547293,-1,-8.631642828782048e+16,1.0,-0.7017066167124107,0.4257196633753467,5.2249051215701305,8.630375698760707
